listing_id,farmer_id,crop,listed_date,harvest_date,market_price_ref,listing_price,quantity_kg,shelf_life_days
LST-000324,FARM-0004,Brinjal,2023-09-19,2023-09-18,20,18.28,146,5
LST-000325,FARM-0004,Brinjal,2023-01-11,2023-01-11,25,21.65,124,5
LST-000326,FARM-0004,Brinjal,2023-07-02,2023-07-02,30,31.6,75,5
LST-000327,FARM-0004,Brinjal,2023-04-30,2023-04-29,25,24.66,184,5
LST-000328,FARM-0004,Brinjal,2023-04-09,2023-04-09,25,27.96,93,5
LST-000329,FARM-0004,Brinjal,2023-06-30,2023-06-30,30,34.58,70,5
LST-000330,FARM-0004,Brinjal,2023-02-14,2023-02-13,30,30.49,161,5
LST-000331,FARM-0004,Brinjal,2023-12-27,2023-12-26,70,70.48,138,5
LST-000332,FARM-0004,Brinjal,2023-05-17,2023-05-17,25,22.11,28,5
LST-000333,FARM-0004,Brinjal,2023-12-28,2023-12-27,70,74.41,12,5
LST-000334,FARM-0004,Brinjal,2023-07-04,2023-07-03,30,28.92,84,5
LST-000335,FARM-0004,Brinjal,2023-09-01,2023-08-31,20,18.59,96,5
LST-000336,FARM-0004,Brinjal,2023-07-11,2023-07-11,30,29.53,173,5
LST-000337,FARM-0004,Brinjal,2023-09-25,2023-09-24,25,21.44,42,5
LST-000338,FARM-0004,Brinjal,2023-06-23,2023-06-23,35,34.28,98,5
LST-000339,FARM-0004,Brinjal,2023-08-10,2023-08-09,40,37.44,181,5
LST-000340,FARM-0004,Brinjal,2023-05-31,2023-05-31,25,26.47,189,5
LST-000341,FARM-0004,Brinjal,2023-02-22,2023-02-22,20,19.95,98,5
LST-000342,FARM-0004,Brinjal,2023-12-08,2023-12-07,40,38.87,65,5
LST-000343,FARM-0004,Brinjal,2023-04-23,2023-04-23,25,26.69,112,5
LST-000344,FARM-0004,Brinjal,2023-05-10,2023-05-10,20,19.62,100,5
LST-000345,FARM-0004,Brinjal,2023-09-26,2023-09-26,30,30.07,122,5
LST-000346,FARM-0004,Brinjal,2023-08-25,2023-08-24,25,25.81,125,5
LST-000347,FARM-0004,Brinjal,2023-05-23,2023-05-23,25,25.66,122,5
LST-000348,FARM-0004,Brinjal,2023-11-02,2023-11-01,40,37.43,67,5
LST-000349,FARM-0004,Brinjal,2023-04-17,2023-04-17,25,26.76,44,5
LST-000350,FARM-0004,Brinjal,2023-04-16,2023-04-15,20,20.34,104,5
LST-000351,FARM-0004,Brinjal,2023-07-05,2023-07-04,35,38.77,114,5
LST-000352,FARM-0004,Brinjal,2023-09-08,2023-09-08,16,15.81,174,5
LST-000353,FARM-0004,Brinjal,2023-10-06,2023-10-06,50,51.04,60,5
LST-000354,FARM-0004,Brinjal,2023-06-22,2023-06-22,35,35.77,150,5
LST-000355,FARM-0004,Brinjal,2023-06-11,2023-06-11,30,29.16,107,5
LST-000356,FARM-0004,Brinjal,2023-11-27,2023-11-27,25,26.34,137,5
LST-000357,FARM-0004,Brinjal,2023-09-27,2023-09-27,35,33.39,110,5
LST-000358,FARM-0004,Brinjal,2023-05-29,2023-05-29,30,31.7,196,5
LST-000359,FARM-0004,Brinjal,2023-11-13,2023-11-13,20,20.12,37,5
LST-000360,FARM-0005,Onion,2023-12-11,2023-12-11,42,42.03,159,30
LST-000361,FARM-0005,Onion,2023-03-31,2023-03-30,9,8.65,97,30
LST-000362,FARM-0005,Onion,2023-01-31,2023-01-31,13,11.7,56,30
LST-000363,FARM-0005,Onion,2023-01-01,2023-01-01,22,25.0,58,30
LST-000364,FARM-0005,Onion,2023-03-10,2023-03-09,12,12.33,164,30
LST-000365,FARM-0005,Onion,2023-05-23,2023-05-23,11,10.71,183,30
LST-000366,FARM-0005,Onion,2023-03-09,2023-03-09,13,10.91,127,30
LST-000367,FARM-0005,Onion,2023-02-02,2023-02-01,13,12.06,95,30
LST-000368,FARM-0005,Onion,2023-03-01,2023-03-01,11,11.39,109,30
LST-000369,FARM-0005,Onion,2023-04-02,2023-04-02,8,8.46,176,30
LST-000370,FARM-0005,Onion,2023-12-22,2023-12-22,30,29.95,112,30
LST-000371,FARM-0005,Onion,2023-07-24,2023-07-23,16,14.96,51,30
LST-000372,FARM-0005,Onion,2023-09-01,2023-08-31,23,21.86,140,30
LST-000373,FARM-0005,Onion,2023-08-04,2023-08-03,16,15.31,131,30
LST-000374,FARM-0005,Onion,2023-04-11,2023-04-11,9,8.25,186,30
LST-000375,FARM-0005,Onion,2023-09-21,2023-09-20,23,21.85,50,30
LST-000376,FARM-0005,Onion,2023-06-25,2023-06-24,13,14.26,139,30
LST-000377,FARM-0005,Onion,2023-12-05,2023-12-04,46,49.55,85,30
LST-000378,FARM-0005,Onion,2023-05-08,2023-05-07,10,9.18,134,30
LST-000379,FARM-0005,Onion,2023-10-23,2023-10-22,38,35.76,165,30
LST-000380,FARM-0005,Onion,2023-07-06,2023-07-05,17,15.11,153,30
LST-000381,FARM-0005,Onion,2023-06-20,2023-06-20,14,12.25,98,30
LST-000382,FARM-0005,Onion,2023-08-02,2023-08-02,18,18.58,50,30
LST-000383,FARM-0005,Onion,2023-10-06,2023-10-06,25,24.54,58,30
LST-000384,FARM-0005,Onion,2023-11-06,2023-11-05,50,52.31,96,30
LST-000385,FARM-0005,Onion,2023-02-20,2023-02-19,11,11.98,29,30
LST-000386,FARM-0005,Onion,2023-03-27,2023-03-27,12,12.17,94,30
LST-000387,FARM-0005,Onion,2023-04-05,2023-04-04,12,11.99,32,30
LST-000388,FARM-0005,Onion,2023-08-01,2023-08-01,17,16.83,93,30
LST-000389,FARM-0005,Onion,2023-06-04,2023-06-04,12,11.92,90,30
LST-000390,FARM-0005,Onion,2023-09-20,2023-09-19,22,21.85,160,30
LST-000391,FARM-0005,Onion,2023-09-07,2023-09-06,24,22.29,100,30
LST-000392,FARM-0005,Onion,2023-05-11,2023-05-11,10,10.29,39,30
LST-000393,FARM-0005,Onion,2023-03-17,2023-03-16,11,9.76,123,30
LST-000394,FARM-0005,Onion,2023-12-29,2023-12-28,30,29.66,95,30
LST-000395,FARM-0005,Onion,2023-02-15,2023-02-14,12,11.96,91,30
LST-000396,FARM-0005,Onion,2023-10-05,2023-10-04,24,29.32,153,30
LST-000397,FARM-0005,Onion,2023-07-25,2023-07-25,16,17.63,103,30
LST-000398,FARM-0005,Onion,2023-05-10,2023-05-09,10,9.36,34,30
LST-000399,FARM-0005,Onion,2023-03-16,2023-03-16,12,12.21,147,30
LST-000400,FARM-0005,Elephant Yam (Suran),2023-12-18,2023-12-17,25,23.4,90,45
LST-000401,FARM-0005,Elephant Yam (Suran),2023-12-13,2023-12-12,40,38.01,184,45
LST-000402,FARM-0005,Elephant Yam (Suran),2023-04-16,2023-04-16,20,20.43,117,45
LST-000403,FARM-0005,Elephant Yam (Suran),2023-07-13,2023-07-12,30,30.46,69,45
LST-000404,FARM-0005,Elephant Yam (Suran),2023-06-28,2023-06-27,25,24.52,106,45
LST-000405,FARM-0005,Elephant Yam (Suran),2023-08-18,2023-08-17,40,44.61,62,45
LST-000406,FARM-0005,Elephant Yam (Suran),2023-06-14,2023-06-13,25,25.41,182,45
LST-000407,FARM-0005,Elephant Yam (Suran),2023-10-30,2023-10-29,25,25.39,117,45
LST-000408,FARM-0005,Elephant Yam (Suran),2023-09-14,2023-09-13,30,31.2,181,45
LST-000409,FARM-0005,Elephant Yam (Suran),2023-10-11,2023-10-10,30,31.09,194,45
LST-000410,FARM-0005,Elephant Yam (Suran),2023-03-10,2023-03-09,30,25.65,79,45
LST-000411,FARM-0005,Elephant Yam (Suran),2023-05-23,2023-05-22,25,22.62,180,45
LST-000412,FARM-0005,Elephant Yam (Suran),2023-01-25,2023-01-25,25,24.86,82,45
LST-000413,FARM-0005,Elephant Yam (Suran),2023-04-05,2023-04-04,40,41.71,103,45
LST-000414,FARM-0005,Elephant Yam (Suran),2023-02-06,2023-02-05,25,26.27,157,45
LST-000415,FARM-0005,Elephant Yam (Suran),2023-07-16,2023-07-16,25,25.78,82,45
LST-000416,FARM-0005,Elephant Yam (Suran),2023-04-30,2023-04-29,25,24.55,159,45
LST-000417,FARM-0005,Elephant Yam (Suran),2023-12-10,2023-12-10,25,23.76,104,45
LST-000418,FARM-0005,Elephant Yam (Suran),2023-04-13,2023-04-12,40,43.66,75,45
LST-000419,FARM-0005,Elephant Yam (Suran),2023-07-28,2023-07-28,30,28.23,153,45
LST-000420,FARM-0005,Elephant Yam (Suran),2023-03-22,2023-03-21,15,16.09,70,45
LST-000421,FARM-0005,Elephant Yam (Suran),2023-10-05,2023-10-04,30,28.18,194,45
LST-000422,FARM-0005,Elephant Yam (Suran),2023-08-10,2023-08-10,35,35.54,199,45
LST-000423,FARM-0005,Elephant Yam (Suran),2023-11-09,2023-11-08,30,31.9,144,45
LST-000424,FARM-0005,Elephant Yam (Suran),2023-07-05,2023-07-05,25,27.51,87,45
LST-000425,FARM-0005,Elephant Yam (Suran),2023-10-22,2023-10-21,40,40.48,76,45
LST-000426,FARM-0005,Elephant Yam (Suran),2023-12-27,2023-12-26,25,27.76,99,45
LST-000427,FARM-0005,Elephant Yam (Suran),2023-04-10,2023-04-10,20,19.13,21,45
LST-000428,FARM-0005,Elephant Yam (Suran),2023-04-19,2023-04-18,20,20.44,162,45
LST-000429,FARM-0005,Elephant Yam (Suran),2023-06-19,2023-06-19,25,27.35,41,45
LST-000430,FARM-0005,Elephant Yam (Suran),2023-06-23,2023-06-22,25,22.9,109,45
LST-000431,FARM-0005,Elephant Yam (Suran),2023-08-24,2023-08-23,50,48.95,59,45
LST-000432,FARM-0005,Elephant Yam (Suran),2023-06-29,2023-06-29,25,27.05,125,45
LST-000433,FARM-0005,Elephant Yam (Suran),2023-04-24,2023-04-24,20,16.95,102,45
LST-000434,FARM-0005,Elephant Yam (Suran),2023-12-22,2023-12-22,25,24.15,176,45
LST-000435,FARM-0005,Elephant Yam (Suran),2023-06-11,2023-06-11,25,27.8,104,45
LST-000436,FARM-0005,Elephant Yam (Suran),2023-10-26,2023-10-25,30,32.41,26,45
LST-000437,FARM-0005,Elephant Yam (Suran),2023-08-08,2023-08-07,30,31.17,197,45
LST-000438,FARM-0005,Elephant Yam (Suran),2023-05-29,2023-05-29,20,19.87,142,45
LST-000439,FARM-0005,Elephant Yam (Suran),2023-07-09,2023-07-08,35,32.32,179,45
LST-000440,FARM-0006,Potato,2023-07-07,2023-07-06,20,22.41,152,60
LST-000441,FARM-0006,Potato,2023-05-11,2023-05-11,20,20.91,62,60
LST-000442,FARM-0006,Potato,2023-02-14,2023-02-13,15,15.94,156,60
LST-000443,FARM-0006,Potato,2023-10-05,2023-10-04,20,19.84,147,60
LST-000444,FARM-0006,Potato,2023-08-18,2023-08-18,20,19.51,170,60
LST-000445,FARM-0006,Potato,2023-03-29,2023-03-29,14,15.07,93,60
LST-000446,FARM-0006,Potato,2023-01-12,2023-01-12,22,22.81,192,60
LST-000447,FARM-0006,Potato,2023-08-10,2023-08-10,20,19.98,28,60
LST-000448,FARM-0006,Potato,2023-04-16,2023-04-15,16,15.77,56,60
LST-000449,FARM-0006,Potato,2023-09-26,2023-09-26,20,18.18,152,60
LST-000450,FARM-0006,Potato,2023-01-23,2023-01-23,22,21.53,190,60
LST-000451,FARM-0006,Potato,2023-06-19,2023-06-19,20,18.42,129,60
LST-000452,FARM-0006,Potato,2023-07-04,2023-07-04,21,18.05,36,60
LST-000453,FARM-0006,Potato,2023-04-24,2023-04-23,16,16.86,19,60
LST-000454,FARM-0006,Potato,2023-02-16,2023-02-15,15,13.95,171,60
LST-000455,FARM-0006,Potato,2023-02-05,2023-02-05,16,15.26,179,60
LST-000456,FARM-0006,Potato,2023-11-07,2023-11-06,18,16.66,195,60
LST-000457,FARM-0006,Potato,2023-06-29,2023-06-29,20,20.06,13,60
LST-000458,FARM-0006,Potato,2023-12-07,2023-12-07,18,16.12,40,60
LST-000459,FARM-0006,Potato,2023-01-25,2023-01-24,20,18.69,173,60
LST-000460,FARM-0006,Potato,2023-04-19,2023-04-18,16,15.77,135,60
LST-000461,FARM-0006,Potato,2023-12-10,2023-12-10,18,18.17,192,60
LST-000462,FARM-0006,Potato,2023-02-26,2023-02-26,14,15.08,42,60
LST-000463,FARM-0006,Potato,2023-09-27,2023-09-26,20,18.72,194,60
LST-000464,FARM-0006,Potato,2023-02-03,2023-02-03,16,16.97,160,60
LST-000465,FARM-0006,Potato,2023-12-05,2023-12-05,17,18.38,102,60
LST-000466,FARM-0006,Potato,2023-12-28,2023-12-28,20,19.74,130,60
LST-000467,FARM-0006,Potato,2023-11-02,2023-11-01,18,17.93,171,60
LST-000468,FARM-0006,Potato,2023-06-20,2023-06-20,21,22.29,29,60
LST-000469,FARM-0006,Potato,2023-08-07,2023-08-06,21,18.62,74,60
LST-000470,FARM-0006,Potato,2023-12-22,2023-12-21,20,19.34,70,60
LST-000471,FARM-0006,Potato,2023-01-11,2023-01-11,24,25.5,152,60
LST-000472,FARM-0006,Potato,2023-01-31,2023-01-31,18,19.18,54,60
LST-000473,FARM-0006,Potato,2023-03-28,2023-03-28,14,12.93,23,60
LST-000474,FARM-0006,Potato,2023-05-05,2023-05-05,20,22.43,17,60
LST-000475,FARM-0006,Potato,2023-05-08,2023-05-07,20,18.54,193,60
LST-000476,FARM-0006,Potato,2023-10-09,2023-10-09,20,20.7,194,60
LST-000477,FARM-0006,Potato,2023-09-11,2023-09-10,15,15.26,102,60
LST-000478,FARM-0006,Potato,2023-07-19,2023-07-18,20,19.75,183,60
LST-000479,FARM-0006,Potato,2023-02-24,2023-02-23,14,14.39,181,60
LST-000480,FARM-0006,Green Chilli,2023-02-02,2023-02-02,42,42.51,131,10
LST-000481,FARM-0006,Green Chilli,2023-04-26,2023-04-25,30,29.09,102,10
LST-000482,FARM-0006,Green Chilli,2023-09-03,2023-09-03,40,38.18,98,10
LST-000483,FARM-0006,Green Chilli,2023-08-25,2023-08-25,40,41.23,11,10
LST-000484,FARM-0006,Green Chilli,2023-01-25,2023-01-24,35,33.75,50,10
LST-000485,FARM-0006,Green Chilli,2023-07-16,2023-07-15,70,69.2,17,10
LST-000486,FARM-0006,Green Chilli,2023-03-21,2023-03-21,45,37.37,11,10
LST-000487,FARM-0006,Green Chilli,2023-08-31,2023-08-30,35,36.85,68,10
LST-000488,FARM-0006,Green Chilli,2023-05-07,2023-05-07,30,29.36,101,10
LST-000489,FARM-0006,Green Chilli,2023-09-17,2023-09-16,40,45.67,75,10
LST-000490,FARM-0006,Green Chilli,2023-11-08,2023-11-07,30,26.12,46,10
LST-000491,FARM-0006,Green Chilli,2023-03-06,2023-03-05,40,42.77,131,10
LST-000492,FARM-0006,Green Chilli,2023-04-09,2023-04-09,40,38.38,190,10
LST-000493,FARM-0006,Green Chilli,2023-09-18,2023-09-18,45,51.34,29,10
LST-000494,FARM-0006,Green Chilli,2023-04-13,2023-04-13,40,35.12,52,10
LST-000495,FARM-0006,Green Chilli,2023-07-17,2023-07-16,70,73.18,24,10
LST-000496,FARM-0006,Green Chilli,2023-02-05,2023-02-04,40,35.2,196,10
LST-000497,FARM-0006,Green Chilli,2023-03-19,2023-03-18,45,42.41,152,10
LST-000498,FARM-0006,Green Chilli,2023-09-14,2023-09-13,40,41.49,108,10
LST-000499,FARM-0006,Green Chilli,2023-06-11,2023-06-10,50,56.63,70,10
LST-000500,FARM-0006,Green Chilli,2023-11-19,2023-11-18,50,49.5,127,10
LST-000501,FARM-0006,Green Chilli,2023-01-02,2023-01-02,40,43.91,14,10
LST-000502,FARM-0006,Green Chilli,2023-03-23,2023-03-22,50,48.61,159,10
LST-000503,FARM-0006,Green Chilli,2023-05-23,2023-05-22,50,46.24,158,10
LST-000504,FARM-0006,Green Chilli,2023-09-15,2023-09-14,35,36.76,146,10
LST-000505,FARM-0006,Green Chilli,2023-11-27,2023-11-27,25,28.36,107,10
LST-000506,FARM-0006,Green Chilli,2023-08-22,2023-08-21,45,44.83,37,10
LST-000507,FARM-0006,Green Chilli,2023-02-10,2023-02-10,40,34.43,171,10
LST-000508,FARM-0006,Green Chilli,2023-08-17,2023-08-16,40,35.14,185,10
LST-000509,FARM-0006,Green Chilli,2023-08-27,2023-08-26,35,35.47,130,10
LST-000510,FARM-0006,Green Chilli,2023-10-03,2023-10-02,35,37.23,37,10
LST-000511,FARM-0006,Green Chilli,2023-09-25,2023-09-25,40,37.18,67,10
LST-000512,FARM-0006,Green Chilli,2023-12-18,2023-12-18,35,35.11,174,10
LST-000513,FARM-0006,Green Chilli,2023-06-01,2023-06-01,40,44.1,184,10
LST-000514,FARM-0006,Green Chilli,2023-03-02,2023-03-02,40,47.39,197,10
LST-000515,FARM-0006,Green Chilli,2023-04-18,2023-04-17,50,47.31,67,10
LST-000516,FARM-0006,Green Chilli,2023-05-12,2023-05-12,30,32.98,109,10
LST-000517,FARM-0006,Green Chilli,2023-07-18,2023-07-17,70,67.19,198,10
LST-000518,FARM-0006,Green Chilli,2023-05-02,2023-05-01,40,39.61,182,10
LST-000519,FARM-0006,Green Chilli,2023-03-28,2023-03-28,50,49.75,32,10
LST-000520,FARM-0006,Methi,2023-08-25,2023-08-25,12,11.64,88,3
LST-000521,FARM-0006,Methi,2023-02-17,2023-02-17,8,8.0,167,3
LST-000522,FARM-0006,Methi,2023-11-13,2023-11-13,12,12.26,10,3
LST-000523,FARM-0006,Methi,2023-04-25,2023-04-25,15,14.31,199,3
LST-000524,FARM-0006,Methi,2023-07-04,2023-07-03,20,20.26,139,3
LST-000525,FARM-0006,Methi,2023-12-06,2023-12-05,7,6.92,197,3
LST-000526,FARM-0006,Methi,2023-11-08,2023-11-07,15,14.86,154,3
LST-000527,FARM-0006,Methi,2023-11-03,2023-11-02,20,19.7,104,3
LST-000528,FARM-0006,Methi,2023-02-12,2023-02-12,8,7.43,103,3
LST-000529,FARM-0006,Methi,2023-10-16,2023-10-16,35,36.63,42,3
LST-000530,FARM-0006,Methi,2023-11-12,2023-11-11,12,12.57,132,3
LST-000531,FARM-0006,Methi,2023-02-21,2023-02-20,5,5.08,67,3
LST-000532,FARM-0006,Methi,2023-11-21,2023-11-20,9,9.18,164,3
LST-000533,FARM-0006,Methi,2023-11-09,2023-11-09,12,12.29,54,3
LST-000534,FARM-0006,Methi,2023-08-21,2023-08-20,8,7.2,168,3
LST-000535,FARM-0006,Methi,2023-04-30,2023-04-29,15,14.45,131,3
LST-000536,FARM-0006,Methi,2023-10-20,2023-10-20,30,26.7,53,3
LST-000537,FARM-0006,Methi,2023-03-27,2023-03-27,8,7.32,23,3
LST-000538,FARM-0006,Methi,2023-11-26,2023-11-26,8,8.94,66,3
LST-000539,FARM-0006,Methi,2023-10-30,2023-10-29,25,20.31,162,3
LST-000540,FARM-0006,Methi,2023-09-19,2023-09-19,20,20.11,29,3
LST-000541,FARM-0006,Methi,2023-08-13,2023-08-12,7,6.9,175,3
LST-000542,FARM-0006,Methi,2023-02-24,2023-02-24,6,5.63,100,3
LST-000543,FARM-0006,Methi,2023-09-27,2023-09-26,20,19.35,36,3
LST-000544,FARM-0006,Methi,2023-02-01,2023-02-01,12,12.32,42,3
LST-000545,FARM-0006,Methi,2023-05-26,2023-05-25,10,9.09,180,3
LST-000546,FARM-0006,Methi,2023-04-11,2023-04-10,12,12.19,24,3
LST-000547,FARM-0006,Methi,2023-12-12,2023-12-12,13,13.89,40,3
LST-000548,FARM-0006,Methi,2023-03-26,2023-03-26,8,8.35,124,3
LST-000549,FARM-0006,Methi,2023-05-29,2023-05-28,10,8.65,121,3
LST-000550,FARM-0006,Methi,2023-05-14,2023-05-14,10,9.47,87,3
LST-000551,FARM-0006,Methi,2023-04-27,2023-04-27,15,16.05,20,3
LST-000552,FARM-0006,Methi,2023-03-29,2023-03-28,10,9.17,14,3
LST-000553,FARM-0006,Methi,2023-08-24,2023-08-24,10,10.11,78,3
LST-000554,FARM-0006,Methi,2023-05-07,2023-05-07,10,10.28,60,3
LST-000555,FARM-0006,Methi,2023-09-21,2023-09-21,22,22.61,167,3
LST-000556,FARM-0006,Methi,2023-08-08,2023-08-08,8,8.74,66,3
LST-000557,FARM-0006,Methi,2023-02-14,2023-02-14,7,7.56,130,3
LST-000558,FARM-0006,Methi,2023-03-06,2023-03-05,7,6.27,178,3
LST-000559,FARM-0006,Methi,2023-10-17,2023-10-16,30,29.34,121,3
LST-000560,FARM-0007,Methi,2023-06-12,2023-06-12,15,16.39,33,3
LST-000561,FARM-0007,Methi,2023-08-23,2023-08-22,10,9.3,10,3
LST-000562,FARM-0007,Methi,2023-05-19,2023-05-18,16,15.83,67,3
LST-000563,FARM-0007,Methi,2023-02-08,2023-02-08,10,10.47,16,3
LST-000564,FARM-0007,Methi,2023-07-11,2023-07-11,2000,1980.84,190,3
LST-000565,FARM-0007,Methi,2023-01-31,2023-01-30,15,14.56,178,3
LST-000566,FARM-0007,Methi,2023-02-05,2023-02-04,12,12.14,99,3
LST-000567,FARM-0007,Methi,2023-07-19,2023-07-18,12,12.32,101,3
LST-000568,FARM-0007,Methi,2023-09-08,2023-09-07,13,13.15,53,3
LST-000569,FARM-0007,Methi,2023-04-14,2023-04-14,14,14.64,85,3
LST-000570,FARM-0007,Methi,2023-03-20,2023-03-19,7,7.96,85,3
LST-000571,FARM-0007,Methi,2023-07-16,2023-07-16,16,17.75,143,3
LST-000572,FARM-0007,Methi,2023-07-13,2023-07-12,18,19.56,164,3
LST-000573,FARM-0007,Methi,2023-08-22,2023-08-21,10,11.15,67,3
LST-000574,FARM-0007,Methi,2023-11-24,2023-11-24,8,9.73,88,3
LST-000575,FARM-0007,Methi,2023-06-08,2023-06-07,15,15.38,10,3
LST-000576,FARM-0007,Methi,2023-11-23,2023-11-23,10,10.35,120,3
LST-000577,FARM-0007,Methi,2023-05-02,2023-05-02,12,12.59,69,3
LST-000578,FARM-0007,Methi,2023-06-27,2023-06-27,16,18.18,110,3
LST-000579,FARM-0007,Methi,2023-04-02,2023-04-01,10,9.15,119,3
LST-000580,FARM-0007,Methi,2023-12-15,2023-12-14,15,15.31,10,3
LST-000581,FARM-0007,Methi,2023-12-21,2023-12-20,20,22.79,175,3
LST-000582,FARM-0007,Methi,2023-09-13,2023-09-12,15,14.46,120,3
LST-000583,FARM-0007,Methi,2023-12-04,2023-12-04,8,8.19,101,3
LST-000584,FARM-0007,Methi,2023-12-10,2023-12-10,10,10.65,97,3
LST-000585,FARM-0007,Methi,2023-09-20,2023-09-19,25,23.37,104,3
LST-000586,FARM-0007,Methi,2023-11-13,2023-11-13,12,11.93,35,3
LST-000587,FARM-0007,Methi,2023-02-26,2023-02-26,6,6.02,157,3
LST-000588,FARM-0007,Methi,2023-08-18,2023-08-17,7,6.76,27,3
LST-000589,FARM-0007,Methi,2023-08-29,2023-08-28,12,9.5,29,3
LST-000590,FARM-0007,Methi,2023-12-29,2023-12-28,18,17.38,10,3
LST-000591,FARM-0007,Methi,2023-09-01,2023-09-01,12,11.62,97,3
LST-000592,FARM-0007,Methi,2023-03-24,2023-03-23,7,6.31,120,3
LST-000593,FARM-0007,Methi,2023-05-10,2023-05-10,10,10.78,141,3
LST-000594,FARM-0007,Methi,2023-11-30,2023-11-29,7,6.4,33,3
LST-000595,FARM-0007,Methi,2023-08-10,2023-08-10,7,6.17,138,3
LST-000596,FARM-0007,Methi,2023-01-04,2023-01-04,7,7.46,19,3
LST-000597,FARM-0007,Methi,2023-06-21,2023-06-20,16,14.39,169,3
LST-000598,FARM-0007,Methi,2023-06-14,2023-06-14,15,16.6,53,3
LST-000599,FARM-0007,Methi,2023-11-06,2023-11-06,20,19.31,65,3
LST-000600,FARM-0008,Tomato,2023-10-15,2023-10-14,16,15.28,96,7
LST-000601,FARM-0008,Tomato,2023-04-17,2023-04-16,16,17.09,187,7
LST-000602,FARM-0008,Tomato,2023-04-27,2023-04-26,16,18.39,175,7
LST-000603,FARM-0008,Tomato,2023-12-24,2023-12-23,16,18.57,49,7
LST-000604,FARM-0008,Tomato,2023-11-26,2023-11-26,16,18.51,182,7
LST-000605,FARM-0008,Tomato,2023-11-20,2023-11-20,16,17.3,163,7
LST-000606,FARM-0008,Tomato,2023-02-26,2023-02-25,16,17.5,12,7
LST-000607,FARM-0008,Tomato,2023-09-24,2023-09-23,16,17.2,30,7
LST-000608,FARM-0008,Tomato,2023-08-29,2023-08-29,16,16.02,198,7
LST-000609,FARM-0008,Tomato,2023-09-04,2023-09-04,16,16.05,63,7
LST-000610,FARM-0008,Tomato,2023-10-22,2023-10-21,16,16.01,145,7
LST-000611,FARM-0008,Tomato,2023-04-13,2023-04-13,16,17.21,19,7
LST-000612,FARM-0008,Tomato,2023-07-21,2023-07-21,16,17.38,171,7
LST-000613,FARM-0008,Tomato,2023-10-18,2023-10-17,16,15.14,133,7
LST-000614,FARM-0008,Tomato,2023-05-24,2023-05-23,16,16.21,48,7
LST-000615,FARM-0008,Tomato,2023-03-16,2023-03-15,16,15.49,75,7
LST-000616,FARM-0008,Tomato,2023-01-27,2023-01-26,16,14.57,146,7
LST-000617,FARM-0008,Tomato,2023-03-19,2023-03-19,16,15.77,55,7
LST-000618,FARM-0008,Tomato,2023-03-01,2023-03-01,16,16.39,121,7
LST-000619,FARM-0008,Tomato,2023-02-24,2023-02-24,16,13.57,112,7
LST-000620,FARM-0008,Tomato,2023-09-12,2023-09-12,16,15.66,117,7
LST-000621,FARM-0008,Tomato,2023-06-12,2023-06-11,16,15.26,121,7
LST-000622,FARM-0008,Tomato,2023-10-24,2023-10-24,16,15.73,198,7
LST-000623,FARM-0008,Tomato,2023-06-18,2023-06-18,16,17.29,143,7
LST-000624,FARM-0008,Tomato,2023-07-19,2023-07-18,16,17.72,140,7
LST-000625,FARM-0008,Tomato,2023-06-01,2023-05-31,16,17.7,151,7
LST-000626,FARM-0008,Tomato,2023-11-22,2023-11-22,16,18.31,87,7
LST-000627,FARM-0008,Tomato,2023-10-08,2023-10-08,16,14.75,73,7
LST-000628,FARM-0008,Tomato,2023-05-29,2023-05-28,16,15.48,44,7
LST-000629,FARM-0008,Tomato,2023-01-30,2023-01-30,16,17.25,21,7
LST-000630,FARM-0008,Tomato,2023-03-24,2023-03-24,16,15.03,170,7
LST-000631,FARM-0008,Tomato,2023-07-02,2023-07-02,16,16.75,155,7
LST-000632,FARM-0008,Tomato,2023-02-01,2023-02-01,16,15.67,184,7
LST-000633,FARM-0008,Tomato,2023-06-08,2023-06-07,16,18.27,16,7
LST-000634,FARM-0008,Tomato,2023-10-04,2023-10-04,16,17.24,69,7
LST-000635,FARM-0008,Tomato,2023-08-28,2023-08-27,16,15.4,81,7
LST-000636,FARM-0008,Tomato,2023-06-05,2023-06-04,16,15.91,112,7
LST-000637,FARM-0008,Tomato,2023-06-04,2023-06-04,16,15.09,31,7
LST-000638,FARM-0008,Tomato,2023-05-02,2023-05-01,16,15.51,113,7
LST-000639,FARM-0008,Tomato,2023-10-12,2023-10-12,16,16.49,119,7
LST-000640,FARM-0008,Green Chilli,2023-03-26,2023-03-26,50,46.33,120,10
LST-000641,FARM-0008,Green Chilli,2023-12-22,2023-12-21,35,36.72,70,10
LST-000642,FARM-0008,Green Chilli,2023-03-22,2023-03-22,50,51.14,161,10
LST-000643,FARM-0008,Green Chilli,2023-08-04,2023-08-04,50,52.76,66,10
LST-000644,FARM-0008,Green Chilli,2023-11-19,2023-11-19,50,47.16,122,10
LST-000645,FARM-0008,Green Chilli,2023-05-17,2023-05-16,45,46.41,75,10
LST-000646,FARM-0008,Green Chilli,2023-11-27,2023-11-26,25,24.33,182,10
LST-000647,FARM-0008,Green Chilli,2023-06-14,2023-06-13,40,42.65,27,10
LST-000648,FARM-0008,Green Chilli,2023-09-19,2023-09-19,40,38.59,10,10
