order_id,consumer_id,listing_id,farmer_id,crop,order_date,quantity_kg,unit_price,order_value,distance_km
ORD-000258,CONS-0094,LST-002984,FARM-0039,Brinjal,2023-09-09,7,16.09,112.63,2.8
ORD-000259,CONS-0506,LST-003182,FARM-0042,Elephant Yam (Suran),2023-03-07,2,24.76,49.52,9.6
ORD-000260,CONS-0705,LST-010662,FARM-0137,Bhindi (Ladies finger),2023-07-29,6,28.44,170.64,9.3
ORD-000261,CONS-0505,LST-002976,FARM-0039,Brinjal,2023-02-02,5,32.45,162.25,5.4
ORD-000262,CONS-0698,LST-001502,FARM-0018,Onion,2023-06-24,2,13.86,27.72,6.7
ORD-000263,CONS-0250,LST-008383,FARM-0110,Tomato,2023-12-25,3,16.37,49.11,10.1
ORD-000264,CONS-0385,LST-011082,FARM-0142,Methi,2023-04-21,1,15.69,15.69,3.0
ORD-000265,CONS-0497,LST-009182,FARM-0119,Onion,2023-05-24,2,12.91,25.82,2.9
ORD-000266,CONS-0143,LST-003121,FARM-0042,Potato,2023-09-12,2,17.65,35.3,10.2
ORD-000267,CONS-0777,LST-000573,FARM-0007,Methi,2023-08-22,1,11.15,11.15,3.4
ORD-000268,CONS-0675,LST-010751,FARM-0138,Methi,2023-03-25,4,6.68,26.72,15.5
ORD-000269,CONS-0731,LST-000761,FARM-0009,Elephant Yam (Suran),2023-07-14,8,32.78,262.24,23.6
ORD-000270,CONS-0053,LST-002977,FARM-0039,Brinjal,2023-10-31,8,37.14,297.12,5.6
ORD-000271,CONS-0655,LST-002900,FARM-0037,Tomato,2023-12-26,4,16.42,65.68,7.7
ORD-000272,CONS-0243,LST-009997,FARM-0127,Peas,2023-04-17,2,62.36,124.72,12.5
ORD-000273,CONS-0201,LST-008408,FARM-0111,Methi,2023-04-20,2,16.99,33.98,2.4
ORD-000274,CONS-0157,LST-000391,FARM-0005,Onion,2023-09-08,3,22.29,66.87,8.9
ORD-000275,CONS-0288,LST-008409,FARM-0111,Methi,2023-11-15,3,14.5,43.5,6.3
ORD-000276,CONS-0233,LST-001405,FARM-0017,Bhindi (Ladies finger),2023-03-22,1,36.15,36.15,2.3
ORD-000277,CONS-0404,LST-009318,FARM-0121,Potato,2023-09-19,2,19.42,38.84,7.1
ORD-000278,CONS-0142,LST-007646,FARM-0101,Onion,2023-07-24,1,16.12,16.12,29.5
ORD-000279,CONS-0725,LST-007684,FARM-0102,Onion,2023-07-26,3,15.79,47.37,18.2
ORD-000280,CONS-0712,LST-005154,FARM-0064,Tomato,2023-12-04,8,17.13,137.04,9.7
ORD-000281,CONS-0021,LST-003530,FARM-0046,Methi,2023-12-27,5,19.06,95.3,18.1
ORD-000282,CONS-0456,LST-007838,FARM-0104,Potato,2023-04-11,6,16.79,100.74,5.9
ORD-000283,CONS-0363,LST-005695,FARM-0074,Methi,2023-08-04,1,7.21,7.21,3.8
ORD-000284,CONS-0582,LST-008795,FARM-0115,Peas,2023-01-01,1,27.01,27.01,1.8
ORD-000285,CONS-0482,LST-007121,FARM-0093,Tomato,2023-01-30,3,16.06,48.18,4.2
ORD-000286,CONS-0499,LST-007685,FARM-0102,Onion,2023-04-11,1,10.03,10.03,17.5
ORD-000287,CONS-0026,LST-007115,FARM-0093,Methi,2023-08-26,9,12.07,108.63,8.4
ORD-000288,CONS-0114,LST-005366,FARM-0067,Methi,2023-02-07,4,11.38,45.52,14.6
ORD-000289,CONS-0304,LST-007660,FARM-0101,Onion,2023-05-23,5,9.76,48.8,27.1
ORD-000290,CONS-0631,LST-000599,FARM-0007,Methi,2023-11-07,6,19.31,115.86,2.8
ORD-000291,CONS-0307,LST-002971,FARM-0039,Brinjal,2023-06-05,3,25.58,76.74,3.0
ORD-000292,CONS-0083,LST-000006,FARM-0000,Tomato,2023-05-14,3,17.01,51.03,11.5
ORD-000293,CONS-0436,LST-001981,FARM-0025,Tomato,2023-10-24,5,13.67,68.35,8.8
ORD-000294,CONS-0289,LST-000213,FARM-0002,Methi,2023-02-13,6,7.86,47.16,14.5
ORD-000295,CONS-0042,LST-009282,FARM-0121,Potato,2023-03-26,5,16.32,81.6,25.1
ORD-000296,CONS-0359,LST-001419,FARM-0017,Bhindi (Ladies finger),2023-05-23,8,18.71,149.68,7.7
ORD-000297,CONS-0443,LST-010497,FARM-0135,Onion,2023-06-27,1,13.92,13.92,15.2
ORD-000298,CONS-0517,LST-009161,FARM-0119,Onion,2023-04-11,9,10.08,90.72,6.9
ORD-000299,CONS-0785,LST-004064,FARM-0052,Methi,2023-03-22,6,6.53,39.18,6.7
ORD-000300,CONS-0471,LST-000390,FARM-0005,Onion,2023-09-22,1,21.85,21.85,4.4
ORD-000301,CONS-0671,LST-007093,FARM-0093,Methi,2023-01-29,9,11.31,101.79,7.0
ORD-000302,CONS-0255,LST-009790,FARM-0125,Elephant Yam (Suran),2023-12-12,7,25.2,176.4,2.3
ORD-000303,CONS-0350,LST-007307,FARM-0096,Brinjal,2023-04-15,1,19.55,19.55,6.1
ORD-000304,CONS-0427,LST-008064,FARM-0107,Elephant Yam (Suran),2023-08-06,1,38.12,38.12,5.5
ORD-000305,CONS-0757,LST-000427,FARM-0005,Elephant Yam (Suran),2023-04-12,2,19.13,38.26,7.0
ORD-000306,CONS-0563,LST-009128,FARM-0119,Tomato,2023-07-02,4,17.93,71.72,3.9
ORD-000307,CONS-0566,LST-008367,FARM-0110,Tomato,2023-02-07,7,14.0,98.0,7.3
ORD-000308,CONS-0660,LST-000841,FARM-0010,Methi,2023-09-09,8,13.34,106.72,12.7
ORD-000309,CONS-0575,LST-010337,FARM-0132,Methi,2023-03-08,2,7.7,15.4,4.9
ORD-000310,CONS-0003,LST-002563,FARM-0033,Tomato,2023-10-06,1,16.67,16.67,8.1
ORD-000311,CONS-0425,LST-001379,FARM-0016,Methi,2023-06-13,2,10.83,21.66,19.1
ORD-000312,CONS-0495,LST-004164,FARM-0053,Onion,2023-06-03,7,13.01,91.07,14.0
ORD-000313,CONS-0564,LST-000130,FARM-0001,Methi,2023-05-22,3,16.15,48.45,12.7
ORD-000314,CONS-0103,LST-000735,FARM-0009,Onion,2023-06-05,1,11.04,11.04,28.8
ORD-000315,CONS-0521,LST-000420,FARM-0005,Elephant Yam (Suran),2023-03-24,5,16.09,80.45,16.0
ORD-000316,CONS-0186,LST-008108,FARM-0107,Tomato,2023-09-22,1,13.39,13.39,14.1
ORD-000317,CONS-0588,LST-001969,FARM-0025,Tomato,2023-06-28,7,17.78,124.46,15.4
ORD-000318,CONS-0291,LST-000534,FARM-0006,Methi,2023-08-22,1,7.2,7.2,17.0
ORD-000319,CONS-0737,LST-011110,FARM-0142,Methi,2023-05-17,9,14.35,129.15,3.9
ORD-000320,CONS-0165,LST-000589,FARM-0007,Methi,2023-08-31,3,9.5,28.5,3.7
ORD-000321,CONS-0612,LST-005365,FARM-0067,Methi,2023-11-24,2,9.21,18.42,20.5
ORD-000322,CONS-0046,LST-000584,FARM-0007,Methi,2023-12-10,6,10.65,63.9,0.5
ORD-000323,CONS-0735,LST-005057,FARM-0063,Bhindi (Ladies finger),2023-05-23,2,19.66,39.32,5.6
ORD-000324,CONS-0668,LST-005323,FARM-0067,Brinjal,2023-02-15,6,32.02,192.12,14.4
ORD-000325,CONS-0585,LST-000586,FARM-0007,Methi,2023-11-15,6,11.93,71.58,1.2
ORD-000326,CONS-0600,LST-001403,FARM-0017,Bhindi (Ladies finger),2023-08-01,9,29.93,269.37,4.6
ORD-000327,CONS-0476,LST-001761,FARM-0022,Methi,2023-03-17,6,5.93,35.58,9.4
ORD-000328,CONS-0038,LST-000411,FARM-0005,Elephant Yam (Suran),2023-05-25,5,22.62,113.1,1.8
ORD-000329,CONS-0327,LST-008329,FARM-0110,Peas,2023-03-21,1,40.91,40.91,0.3
ORD-000330,CONS-0429,LST-005126,FARM-0064,Tomato,2023-01-05,3,15.76,47.28,10.5
ORD-000331,CONS-0132,LST-000433,FARM-0005,Elephant Yam (Suran),2023-04-26,3,16.95,50.85,12.1
ORD-000332,CONS-0427,LST-008108,FARM-0107,Tomato,2023-09-21,1,13.39,13.39,5.5
ORD-000333,CONS-0428,LST-006616,FARM-0087,Elephant Yam (Suran),2023-05-11,6,17.5,105.0,12.1
ORD-000334,CONS-0479,LST-008040,FARM-0107,Elephant Yam (Suran),2023-05-14,9,25.08,225.72,8.6
ORD-000335,CONS-0749,LST-010056,FARM-0128,Methi,2023-04-14,2,17.33,34.66,6.5
ORD-000336,CONS-0503,LST-005437,FARM-0068,Elephant Yam (Suran),2023-06-01,7,24.08,168.56,11.2
ORD-000337,CONS-0007,LST-008241,FARM-0109,Green Chilli,2023-04-30,6,30.15,180.9,3.7
ORD-000338,CONS-0547,LST-001454,FARM-0017,Methi,2023-06-17,8,14.68,117.44,7.3
ORD-000339,CONS-0176,LST-008208,FARM-0109,Methi,2023-01-05,7,6.63,46.41,6.3
ORD-000340,CONS-0657,LST-000607,FARM-0008,Tomato,2023-09-26,5,17.2,86.0,21.6
ORD-000341,CONS-0320,LST-000580,FARM-0007,Methi,2023-12-16,1,15.31,15.31,4.9
ORD-000342,CONS-0552,LST-010745,FARM-0138,Methi,2023-11-23,1,9.93,9.93,12.9
ORD-000343,CONS-0163,LST-008013,FARM-0107,Potato,2023-04-15,3,14.35,43.05,9.7
ORD-000344,CONS-0384,LST-009932,FARM-0127,Tomato,2023-04-17,7,14.76,103.32,9.2
ORD-000345,CONS-0498,LST-009318,FARM-0121,Potato,2023-09-21,1,19.42,19.42,15.2
ORD-000346,CONS-0519,LST-005203,FARM-0066,Potato,2023-10-31,7,20.34,142.38,6.3
ORD-000347,CONS-0726,LST-001390,FARM-0016,Methi,2023-11-27,5,7.99,39.95,11.3
ORD-000348,CONS-0771,LST-008922,FARM-0117,Brinjal,2023-04-05,9,29.79,268.11,2.4
ORD-000349,CONS-0286,LST-002897,FARM-0037,Tomato,2023-01-25,9,16.1,144.9,10.1
ORD-000350,CONS-0593,LST-000880,FARM-0010,Onion,2023-06-12,4,16.27,65.08,10.8
ORD-000351,CONS-0397,LST-005903,FARM-0077,Onion,2023-07-26,6,18.43,110.58,17.9
ORD-000352,CONS-0485,LST-001999,FARM-0025,Tomato,2023-12-17,9,13.81,124.29,4.6
ORD-000353,CONS-0051,LST-000562,FARM-0007,Methi,2023-05-20,6,15.83,94.98,1.9
ORD-000354,CONS-0007,LST-009143,FARM-0119,Tomato,2023-11-23,1,17.49,17.49,11.3
ORD-000355,CONS-0564,LST-010965,FARM-0141,Methi,2023-02-15,2,6.97,13.94,15.8
ORD-000356,CONS-0343,LST-002977,FARM-0039,Brinjal,2023-10-30,9,37.14,334.26,2.9
ORD-000357,CONS-0238,LST-010485,FARM-0135,Onion,2023-06-17,3,14.11,42.33,15.7
ORD-000358,CONS-0610,LST-000874,FARM-0010,Methi,2023-07-06,8,18.57,148.56,14.3
ORD-000359,CONS-0444,LST-007187,FARM-0094,Onion,2023-02-11,1,11.57,11.57,7.2
ORD-000360,CONS-0314,LST-001736,FARM-0021,Green Chilli,2023-12-06,5,27.18,135.9,0.6
ORD-000361,CONS-0026,LST-006496,FARM-0086,Tomato,2023-08-30,5,15.76,78.8,1.5
ORD-000362,CONS-0421,LST-002352,FARM-0029,Bhindi (Ladies finger),2023-12-01,1,35.16,35.16,6.7
ORD-000363,CONS-0595,LST-010753,FARM-0138,Methi,2023-11-23,7,11.28,78.96,21.1
ORD-000364,CONS-0450,LST-010494,FARM-0135,Onion,2023-07-29,4,17.22,68.88,4.9
ORD-000365,CONS-0097,LST-008085,FARM-0107,Tomato,2023-05-02,6,14.17,85.02,9.8
ORD-000366,CONS-0249,LST-010457,FARM-0135,Potato,2023-04-05,5,16.48,82.4,13.1
ORD-000367,CONS-0531,LST-010528,FARM-0135,Tomato,2023-03-04,2,15.43,30.86,6.3
ORD-000368,CONS-0444,LST-007324,FARM-0097,Tomato,2023-08-05,6,15.05,90.3,7.7
ORD-000369,CONS-0103,LST-000417,FARM-0005,Elephant Yam (Suran),2023-12-11,2,23.76,47.52,12.0
ORD-000370,CONS-0564,LST-009937,FARM-0127,Tomato,2023-02-26,2,15.67,31.34,11.4
ORD-000371,CONS-0457,LST-008115,FARM-0107,Tomato,2023-11-22,7,16.85,117.95,9.0
ORD-000372,CONS-0437,LST-004386,FARM-0056,Peas,2023-01-16,1,21.46,21.46,4.9
ORD-000373,CONS-0005,LST-000599,FARM-0007,Methi,2023-11-06,9,19.31,173.79,2.3
ORD-000374,CONS-0792,LST-000392,FARM-0005,Onion,2023-05-12,3,10.29,30.87,4.6
ORD-000375,CONS-0354,LST-011116,FARM-0142,Methi,2023-09-09,8,13.65,109.2,2.2
ORD-000376,CONS-0583,LST-002963,FARM-0039,Brinjal,2023-05-12,7,24.45,171.15,6.9
ORD-000377,CONS-0134,LST-008995,FARM-0117,Elephant Yam (Suran),2023-09-26,1,32.36,32.36,6.6
ORD-000378,CONS-0717,LST-000557,FARM-0006,Methi,2023-02-16,1,7.56,7.56,15.8
ORD-000379,CONS-0538,LST-007897,FARM-0105,Onion,2023-04-17,5,11.06,55.3,10.0
ORD-000380,CONS-0640,LST-009797,FARM-0125,Elephant Yam (Suran),2023-03-10,1,24.05,24.05,8.0
ORD-000381,CONS-0363,LST-011101,FARM-0142,Methi,2023-09-15,1,16.97,16.97,7.3
ORD-000382,CONS-0072,LST-006027,FARM-0080,Green Chilli,2023-09-15,5,35.02,175.1,7.2
ORD-000383,CONS-0455,LST-000568,FARM-0007,Methi,2023-09-08,4,13.15,52.6,9.4
ORD-000384,CONS-0324,LST-008805,FARM-0116,Methi,2023-05-30,7,10.81,75.67,17.7
ORD-000385,CONS-0559,LST-000369,FARM-0005,Onion,2023-04-03,3,8.46,25.38,5.1
ORD-000386,CONS-0618,LST-008345,FARM-0110,Peas,2023-02-10,8,33.84,270.72,7.8
ORD-000387,CONS-0690,LST-001713,FARM-0021,Bhindi (Ladies finger),2023-07-05,6,21.8,130.8,2.6
ORD-000388,CONS-0093,LST-003108,FARM-0041,Onion,2023-08-01,2,15.54,31.08,1.0
ORD-000389,CONS-0408,LST-010674,FARM-0137,Bhindi (Ladies finger),2023-08-15,7,20.22,141.54,5.5
ORD-000390,CONS-0582,LST-003958,FARM-0050,Brinjal,2023-03-13,2,19.92,39.84,12.3
ORD-000391,CONS-0065,LST-011122,FARM-0143,Methi,2023-03-11,4,5.13,20.52,21.3
ORD-000392,CONS-0423,LST-011459,FARM-0148,Methi,2023-08-10,7,8.36,58.52,18.6
ORD-000393,CONS-0254,LST-001425,FARM-0017,Bhindi (Ladies finger),2023-03-28,1,31.07,31.07,8.0
ORD-000394,CONS-0333,LST-004793,FARM-0060,Methi,2023-04-06,1,12.28,12.28,14.1
ORD-000395,CONS-0032,LST-001459,FARM-0017,Methi,2023-05-12,4,9.78,39.12,11.0
ORD-000396,CONS-0133,LST-009174,FARM-0119,Onion,2023-07-15,2,15.23,30.46,6.4
ORD-000397,CONS-0727,LST-009077,FARM-0118,Methi,2023-11-01,3,23.83,71.49,22.4
ORD-000398,CONS-0674,LST-009161,FARM-0119,Onion,2023-04-13,5,10.08,50.4,5.9
ORD-000399,CONS-0262,LST-007450,FARM-0099,Green Chilli,2023-09-25,6,34.71,208.26,12.2
ORD-000400,CONS-0158,LST-001417,FARM-0017,Bhindi (Ladies finger),2023-10-09,4,45.15,180.6,1.4
ORD-000401,CONS-0688,LST-000212,FARM-0002,Methi,2023-03-16,9,5.77,51.93,11.4
ORD-000402,CONS-0178,LST-001579,FARM-0019,Potato,2023-05-30,1,23.18,23.18,4.3
ORD-000403,CONS-0089,LST-004060,FARM-0052,Methi,2023-07-17,6,16.18,97.08,3.4
ORD-000404,CONS-0750,LST-004076,FARM-0052,Methi,2023-06-21,9,18.16,163.44,3.3
ORD-000405,CONS-0231,LST-011082,FARM-0142,Methi,2023-04-23,1,15.69,15.69,9.6
ORD-000406,CONS-0365,LST-007093,FARM-0093,Methi,2023-01-31,2,11.31,22.62,5.8
ORD-000407,CONS-0674,LST-005396,FARM-0067,Methi,2023-07-31,7,8.02,56.14,5.8
ORD-000408,CONS-0292,LST-000156,FARM-0001,Methi,2023-07-23,7,9.59,67.13,14.9
ORD-000409,CONS-0568,LST-007323,FARM-0097,Tomato,2023-02-16,3,15.89,47.67,6.2
ORD-000410,CONS-0304,LST-008375,FARM-0110,Tomato,2023-05-31,9,16.88,151.92,15.9
ORD-000411,CONS-0239,LST-002265,FARM-0028,Methi,2023-08-28,1,18.92,18.92,9.3
ORD-000412,CONS-0741,LST-001461,FARM-0017,Methi,2023-09-05,1,10.0,10.0,5.1
ORD-000413,CONS-0230,LST-001567,FARM-0019,Potato,2024-01-01,2,23.16,46.32,3.4
ORD-000414,CONS-0113,LST-005293,FARM-0067,Tomato,2023-06-01,7,19.83,138.81,5.9
ORD-000415,CONS-0303,LST-004744,FARM-0060,Elephant Yam (Suran),2023-10-31,2,24.47,48.94,15.6
ORD-000416,CONS-0711,LST-004994,FARM-0062,Brinjal,2023-10-15,1,34.09,34.09,4.7
ORD-000417,CONS-0189,LST-004043,FARM-0052,Methi,2023-01-25,3,8.27,24.81,2.5
ORD-000418,CONS-0469,LST-000917,FARM-0010,Onion,2023-05-20,2,10.42,20.84,17.0
ORD-000419,CONS-0757,LST-000455,FARM-0006,Potato,2023-02-05,4,15.26,61.04,14.2
ORD-000420,CONS-0463,LST-002257,FARM-0028,Methi,2023-07-22,4,11.03,44.12,6.9
ORD-000421,CONS-0630,LST-004787,FARM-0060,Methi,2023-06-02,5,11.63,58.15,20.2
ORD-000422,CONS-0040,LST-005696,FARM-0074,Methi,2023-04-18,3,14.02,42.06,9.0
ORD-000423,CONS-0521,LST-000388,FARM-0005,Onion,2023-08-03,1,16.83,16.83,16.0
ORD-000424,CONS-0172,LST-002320,FARM-0029,Bhindi (Ladies finger),2023-10-28,9,29.71,267.39,5.4
ORD-000425,CONS-0565,LST-011054,FARM-0142,Bhindi (Ladies finger),2023-06-19,8,31.42,251.36,3.3
ORD-000426,CONS-0123,LST-006485,FARM-0086,Tomato,2023-07-14,5,15.68,78.4,2.9
ORD-000427,CONS-0499,LST-007703,FARM-0102,Onion,2023-05-30,3,14.12,42.36,17.5
ORD-000428,CONS-0443,LST-003796,FARM-0048,Peas,2023-02-21,1,25.22,25.22,10.2
ORD-000429,CONS-0707,LST-008964,FARM-0117,Elephant Yam (Suran),2023-03-13,1,37.16,37.16,7.2
ORD-000430,CONS-0757,LST-000392,FARM-0005,Onion,2023-05-13,5,10.29,51.45,7.0
ORD-000431,CONS-0651,LST-008318,FARM-0110,Green Chilli,2023-03-22,1,47.11,47.11,3.1
ORD-000432,CONS-0743,LST-000787,FARM-0009,Elephant Yam (Suran),2023-02-20,4,37.05,148.2,14.1
ORD-000433,CONS-0161,LST-000421,FARM-0005,Elephant Yam (Suran),2023-10-05,8,28.18,225.44,4.2
ORD-000434,CONS-0130,LST-006218,FARM-0082,Potato,2023-06-05,4,20.04,80.16,14.2
ORD-000435,CONS-0426,LST-002564,FARM-0033,Tomato,2023-11-28,5,17.41,87.05,7.5
ORD-000436,CONS-0288,LST-001462,FARM-0017,Methi,2023-09-26,9,15.4,138.6,6.6
ORD-000437,CONS-0723,LST-003135,FARM-0042,Potato,2023-03-13,1,15.98,15.98,18.2
ORD-000438,CONS-0139,LST-006678,FARM-0088,Elephant Yam (Suran),2023-01-10,3,22.91,68.73,12.7
ORD-000439,CONS-0158,LST-001008,FARM-0012,Elephant Yam (Suran),2023-03-17,1,28.35,28.35,22.2
ORD-000440,CONS-0091,LST-008979,FARM-0117,Elephant Yam (Suran),2023-10-17,7,34.43,241.01,1.1
ORD-000441,CONS-0077,LST-008979,FARM-0117,Elephant Yam (Suran),2023-10-15,9,34.43,309.87,5.9
ORD-000442,CONS-0077,LST-011094,FARM-0142,Methi,2023-03-05,2,5.35,10.7,1.6
ORD-000443,CONS-0499,LST-001988,FARM-0025,Tomato,2023-04-18,8,14.16,113.28,9.2
ORD-000444,CONS-0773,LST-005131,FARM-0064,Tomato,2023-07-18,5,19.2,96.0,10.7
ORD-000445,CONS-0584,LST-007323,FARM-0097,Tomato,2023-02-15,2,15.89,31.78,7.0
ORD-000446,CONS-0057,LST-009130,FARM-0119,Tomato,2023-04-27,3,15.37,46.11,4.2
ORD-000447,CONS-0186,LST-007845,FARM-0105,Bhindi (Ladies finger),2023-07-05,1,26.21,26.21,11.8
ORD-000448,CONS-0329,LST-005381,FARM-0067,Methi,2023-08-22,7,11.72,82.04,5.9
ORD-000449,CONS-0403,LST-002592,FARM-0033,Tomato,2023-09-14,1,16.85,16.85,15.5
ORD-000450,CONS-0747,LST-010342,FARM-0132,Methi,2023-04-02,4,10.45,41.8,4.9
ORD-000451,CONS-0210,LST-000364,FARM-0005,Onion,2023-03-10,2,12.33,24.66,7.5
ORD-000452,CONS-0030,LST-003729,FARM-0048,Bhindi (Ladies finger),2023-07-14,5,23.29,116.45,14.3
ORD-000453,CONS-0006,LST-011185,FARM-0144,Brinjal,2023-11-20,1,30.45,30.45,5.9
ORD-000454,CONS-0020,LST-001965,FARM-0025,Tomato,2023-10-18,7,15.54,108.78,7.2
ORD-000455,CONS-0230,LST-001599,FARM-0019,Potato,2023-03-29,8,13.39,107.12,3.4
ORD-000456,CONS-0237,LST-000145,FARM-0001,Methi,2023-01-12,6,6.37,38.22,7.2
ORD-000457,CONS-0734,LST-007147,FARM-0093,Tomato,2023-02-18,8,15.28,122.24,4.9
ORD-000458,CONS-0765,LST-001579,FARM-0019,Potato,2023-05-28,2,23.18,46.36,4.8
ORD-000459,CONS-0623,LST-010555,FARM-0135,Tomato,2023-04-02,2,15.0,30.0,7.8
ORD-000460,CONS-0754,LST-000581,FARM-0007,Methi,2023-12-21,4,22.79,91.16,2.5
ORD-000461,CONS-0247,LST-009957,FARM-0127,Tomato,2023-06-13,6,16.38,98.28,9.9
ORD-000462,CONS-0174,LST-006012,FARM-0080,Green Chilli,2023-11-12,2,43.78,87.56,2.4
ORD-000463,CONS-0796,LST-011179,FARM-0144,Brinjal,2023-05-28,8,22.22,177.76,12.0
ORD-000464,CONS-0166,LST-001726,FARM-0021,Green Chilli,2023-11-08,6,29.96,179.76,8.6
ORD-000465,CONS-0225,LST-010355,FARM-0132,Methi,2023-09-11,1,12.74,12.74,8.7
ORD-000466,CONS-0365,LST-006503,FARM-0086,Tomato,2023-01-27,2,14.79,29.58,7.5
ORD-000467,CONS-0723,LST-009635,FARM-0123,Methi,2023-05-11,3,10.03,30.09,1.4
ORD-000468,CONS-0326,LST-004070,FARM-0052,Methi,2023-04-14,2,11.17,22.34,6.7
ORD-000469,CONS-0673,LST-007353,FARM-0097,Tomato,2023-08-20,5,16.3,81.5,6.9
ORD-000470,CONS-0395,LST-010061,FARM-0128,Methi,2023-09-28,1,21.48,21.48,20.3
ORD-000471,CONS-0438,LST-008891,FARM-0116,Tomato,2023-02-24,9,18.21,163.89,19.4
ORD-000472,CONS-0591,LST-009943,FARM-0127,Tomato,2023-03-21,6,15.22,91.32,12.2
ORD-000473,CONS-0588,LST-007692,FARM-0102,Onion,2023-03-14,7,10.63,74.41,11.2
ORD-000474,CONS-0772,LST-000406,FARM-0005,Elephant Yam (Suran),2023-06-16,5,25.41,127.05,2.6
ORD-000475,CONS-0560,LST-009930,FARM-0127,Tomato,2023-05-11,3,16.91,50.73,11.6
ORD-000476,CONS-0773,LST-005684,FARM-0074,Methi,2023-05-28,2,10.1,20.2,11.1
ORD-000477,CONS-0143,LST-003158,FARM-0042,Potato,2023-06-05,1,20.91,20.91,10.2
ORD-000478,CONS-0703,LST-008034,FARM-0107,Potato,2023-05-07,1,15.77,15.77,10.0
ORD-000479,CONS-0735,LST-002269,FARM-0028,Methi,2023-08-02,1,6.45,6.45,9.3
ORD-000480,CONS-0741,LST-005408,FARM-0068,Elephant Yam (Suran),2023-05-25,8,24.56,196.48,13.9
ORD-000481,CONS-0426,LST-007306,FARM-0096,Brinjal,2023-04-23,7,28.07,196.49,4.3
ORD-000482,CONS-0790,LST-000389,FARM-0005,Onion,2023-06-05,6,11.92,71.52,2.7
ORD-000483,CONS-0793,LST-001964,FARM-0025,Tomato,2023-08-24,8,16.34,130.72,3.2
ORD-000484,CONS-0073,LST-008820,FARM-0116,Methi,2023-05-05,8,12.35,98.8,14.4
ORD-000485,CONS-0330,LST-009600,FARM-0123,Methi,2023-02-05,5,15.15,75.75,11.5
ORD-000486,CONS-0552,LST-010684,FARM-0138,Brinjal,2023-08-22,4,30.71,122.84,12.9
ORD-000487,CONS-0466,LST-001967,FARM-0025,Tomato,2023-01-10,4,17.59,70.36,4.8
ORD-000488,CONS-0241,LST-007084,FARM-0093,Methi,2023-02-13,6,6.84,41.04,6.9
ORD-000489,CONS-0656,LST-007081,FARM-0093,Methi,2023-06-16,1,15.57,15.57,8.3
ORD-000490,CONS-0732,LST-009985,FARM-0127,Peas,2023-01-01,7,23.19,162.33,4.0
ORD-000491,CONS-0067,LST-001452,FARM-0017,Methi,2023-12-30,9,21.22,190.98,10.5
ORD-000492,CONS-0559,LST-000496,FARM-0006,Green Chilli,2023-02-07,3,35.2,105.6,16.0
ORD-000493,CONS-0183,LST-009171,FARM-0119,Onion,2023-01-22,2,19.73,39.46,5.2
ORD-000494,CONS-0599,LST-008423,FARM-0111,Methi,2023-11-13,8,13.32,106.56,2.7
ORD-000495,CONS-0385,LST-005020,FARM-0062,Elephant Yam (Suran),2023-06-30,1,12.93,12.93,5.8
ORD-000496,CONS-0049,LST-002903,FARM-0037,Tomato,2023-03-08,9,15.99,143.91,11.2
ORD-000497,CONS-0723,LST-009633,FARM-0123,Methi,2023-02-26,2,6.1,12.2,1.4
ORD-000498,CONS-0443,LST-010381,FARM-0133,Potato,2023-09-14,6,17.31,103.86,6.9
ORD-000499,CONS-0662,LST-005456,FARM-0069,Onion,2023-10-05,3,24.76,74.28,7.5
ORD-000500,CONS-0061,LST-010374,FARM-0133,Potato,2023-11-24,6,20.56,123.36,9.9
ORD-000501,CONS-0431,LST-009129,FARM-0119,Tomato,2023-04-12,2,17.17,34.34,2.8
ORD-000502,CONS-0386,LST-007063,FARM-0093,Brinjal,2023-09-19,8,21.24,169.92,7.4
ORD-000503,CONS-0143,LST-004903,FARM-0061,Elephant Yam (Suran),2023-10-17,2,31.56,63.12,14.1
ORD-000504,CONS-0772,LST-001425,FARM-0017,Bhindi (Ladies finger),2023-03-26,8,31.07,248.56,6.3
ORD-000505,CONS-0762,LST-000376,FARM-0005,Onion,2023-06-26,3,14.26,42.78,5.8
ORD-000506,CONS-0683,LST-004992,FARM-0062,Brinjal,2023-01-09,6,24.76,148.56,7.2
ORD-000507,CONS-0056,LST-007149,FARM-0093,Tomato,2023-09-01,3,16.96,50.88,4.1
ORD-000508,CONS-0106,LST-009770,FARM-0125,Elephant Yam (Suran),2023-02-15,9,22.58,203.22,6.0
ORD-000509,CONS-0214,LST-009304,FARM-0121,Potato,2023-03-27,3,14.85,44.55,16.2
ORD-000510,CONS-0646,LST-001968,FARM-0025,Tomato,2023-10-20,7,16.39,114.73,7.0
ORD-000511,CONS-0275,LST-001580,FARM-0019,Potato,2023-03-20,5,16.85,84.25,4.8
ORD-000512,CONS-0118,LST-010442,FARM-0135,Potato,2023-03-02,8,11.55,92.4,9.7
ORD-000513,CONS-0159,LST-000594,FARM-0007,Methi,2023-12-01,5,6.4,32.0,3.5
ORD-000514,CONS-0240,LST-001433,FARM-0017,Bhindi (Ladies finger),2023-10-10,4,36.21,144.84,5.6
ORD-000515,CONS-0645,LST-005044,FARM-0063,Bhindi (Ladies finger),2023-08-26,9,20.37,183.33,15.5
ORD-000516,CONS-0168,LST-008434,FARM-0111,Methi,2023-11-26,6,7.19,43.14,7.2
